customer_id,day,predicted_activity
1240358,Day +1,0.02
1240358,Day +2,0.01
1240358,Day +3,0.0
1240358,Day +4,0.01
1240358,Day +5,0.01
1240358,Day +6,0.01
1240358,Day +7,0.0
1241010,Day +1,0.02
1241010,Day +2,0.01
1241010,Day +3,0.0
1241010,Day +4,0.01
1241010,Day +5,0.01
1241010,Day +6,0.01
1241010,Day +7,0.0
1241663,Day +1,0.02
1241663,Day +2,0.01
1241663,Day +3,0.0
1241663,Day +4,0.01
1241663,Day +5,0.01
1241663,Day +6,0.01
1241663,Day +7,0.0
1241724,Day +1,0.02
1241724,Day +2,0.01
1241724,Day +3,0.0
1241724,Day +4,0.01
1241724,Day +5,0.01
1241724,Day +6,0.01
1241724,Day +7,0.0
1242019,Day +1,0.02
1242019,Day +2,0.01
1242019,Day +3,0.0
1242019,Day +4,0.01
1242019,Day +5,0.01
1242019,Day +6,0.01
1242019,Day +7,0.0
1242044,Day +1,0.02
1242044,Day +2,0.01
1242044,Day +3,0.0
1242044,Day +4,0.01
1242044,Day +5,0.01
1242044,Day +6,0.01
1242044,Day +7,0.0
124238,Day +1,0.02
124238,Day +2,0.01
124238,Day +3,0.0
124238,Day +4,0.01
124238,Day +5,0.01
124238,Day +6,0.01
124238,Day +7,0.0
124309,Day +1,0.02
124309,Day +2,0.01
124309,Day +3,0.0
124309,Day +4,0.01
124309,Day +5,0.01
124309,Day +6,0.01
124309,Day +7,0.0
1243381,Day +1,0.02
1243381,Day +2,0.01
1243381,Day +3,0.0
1243381,Day +4,0.01
1243381,Day +5,0.01
1243381,Day +6,0.0
1243381,Day +7,0.0
1243672,Day +1,0.02
1243672,Day +2,0.01
1243672,Day +3,0.0
1243672,Day +4,0.01
1243672,Day +5,0.01
1243672,Day +6,0.01
1243672,Day +7,0.0
124373,Day +1,0.02
124373,Day +2,0.01
124373,Day +3,0.0
124373,Day +4,0.01
124373,Day +5,0.01
124373,Day +6,0.01
124373,Day +7,0.0
1243802,Day +1,0.02
1243802,Day +2,0.01
1243802,Day +3,0.0
1243802,Day +4,0.01
1243802,Day +5,0.01
1243802,Day +6,0.01
1243802,Day +7,0.0
1244019,Day +1,0.02
1244019,Day +2,0.01
1244019,Day +3,0.0
1244019,Day +4,0.01
1244019,Day +5,0.01
1244019,Day +6,0.01
1244019,Day +7,0.0
1244122,Day +1,0.02
1244122,Day +2,0.01
1244122,Day +3,0.0
1244122,Day +4,0.01
1244122,Day +5,0.01
1244122,Day +6,0.01
1244122,Day +7,0.0
1244636,Day +1,0.02
1244636,Day +2,0.01
1244636,Day +3,0.0
1244636,Day +4,0.01
1244636,Day +5,0.01
1244636,Day +6,0.01
1244636,Day +7,0.0
1244764,Day +1,0.02
1244764,Day +2,0.01
1244764,Day +3,0.0
1244764,Day +4,0.01
1244764,Day +5,0.01
1244764,Day +6,0.01
1244764,Day +7,0.0
1024493,Day +1,0.02
1024493,Day +2,0.01
1024493,Day +3,0.0
1024493,Day +4,0.01
1024493,Day +5,0.01
1024493,Day +6,0.01
1024493,Day +7,0.0
1244929,Day +1,0.02
1244929,Day +2,0.01
1244929,Day +3,0.0
1244929,Day +4,0.01
1244929,Day +5,0.01
1244929,Day +6,0.01
1244929,Day +7,0.0
1245054,Day +1,0.02
1245054,Day +2,0.01
1245054,Day +3,0.0
1245054,Day +4,0.01
1245054,Day +5,0.01
1245054,Day +6,0.01
1245054,Day +7,0.0
1245060,Day +1,0.02
1245060,Day +2,0.01
1245060,Day +3,0.0
1245060,Day +4,0.01
1245060,Day +5,0.01
1245060,Day +6,0.01
1245060,Day +7,0.0
1245254,Day +1,0.01
1245254,Day +2,0.01
1245254,Day +3,0.03
1245254,Day +4,0.02
1245254,Day +5,0.02
1245254,Day +6,0.02
1245254,Day +7,0.01
1245281,Day +1,0.01
1245281,Day +2,0.01
1245281,Day +3,0.03
1245281,Day +4,0.02
1245281,Day +5,0.02
1245281,Day +6,0.02
1245281,Day +7,0.01
1245393,Day +1,0.02
1245393,Day +2,0.01
1245393,Day +3,0.0
1245393,Day +4,0.01
1245393,Day +5,0.01
1245393,Day +6,0.01
1245393,Day +7,0.0
1245703,Day +1,0.02
1245703,Day +2,0.01
1245703,Day +3,0.0
1245703,Day +4,0.01
1245703,Day +5,0.01
1245703,Day +6,0.01
1245703,Day +7,0.0
1245718,Day +1,0.02
1245718,Day +2,0.01
1245718,Day +3,0.0
1245718,Day +4,0.01
1245718,Day +5,0.01
1245718,Day +6,0.01
1245718,Day +7,0.0
1246004,Day +1,0.02
1246004,Day +2,0.01
1246004,Day +3,0.0
1246004,Day +4,0.01
1246004,Day +5,0.01
1246004,Day +6,0.01
1246004,Day +7,0.0
1246231,Day +1,0.02
1246231,Day +2,0.01
1246231,Day +3,0.0
1246231,Day +4,0.01
1246231,Day +5,0.01
1246231,Day +6,0.01
1246231,Day +7,0.0
1246336,Day +1,0.02
1246336,Day +2,0.01
1246336,Day +3,0.0
1246336,Day +4,0.01
1246336,Day +5,0.01
1246336,Day +6,0.01
1246336,Day +7,0.0
1246742,Day +1,0.02
1246742,Day +2,0.01
1246742,Day +3,0.0
1246742,Day +4,0.01
1246742,Day +5,0.01
1246742,Day +6,0.01
1246742,Day +7,0.0
1246956,Day +1,0.02
1246956,Day +2,0.01
1246956,Day +3,0.0
1246956,Day +4,0.01
1246956,Day +5,0.01
1246956,Day +6,0.01
1246956,Day +7,0.0
1247080,Day +1,0.02
1247080,Day +2,0.01
1247080,Day +3,0.0
1247080,Day +4,0.01
1247080,Day +5,0.01
1247080,Day +6,0.01
1247080,Day +7,0.0
1247374,Day +1,0.02
1247374,Day +2,0.01
1247374,Day +3,0.0
1247374,Day +4,0.01
1247374,Day +5,0.01
1247374,Day +6,0.01
1247374,Day +7,0.0
1024814,Day +1,0.02
1024814,Day +2,0.01
1024814,Day +3,0.0
1024814,Day +4,0.01
1024814,Day +5,0.01
1024814,Day +6,0.01
1024814,Day +7,0.0
1247547,Day +1,0.02
1247547,Day +2,0.01
1247547,Day +3,0.0
1247547,Day +4,0.01
1247547,Day +5,0.01
1247547,Day +6,0.01
1247547,Day +7,0.0
1247650,Day +1,0.02
1247650,Day +2,0.01
1247650,Day +3,0.0
1247650,Day +4,0.01
1247650,Day +5,0.01
1247650,Day +6,0.01
1247650,Day +7,0.0
1248058,Day +1,0.02
1248058,Day +2,0.01
1248058,Day +3,0.0
1248058,Day +4,0.01
1248058,Day +5,0.01
1248058,Day +6,0.01
1248058,Day +7,0.0
1248144,Day +1,0.02
1248144,Day +2,0.01
1248144,Day +3,0.0
1248144,Day +4,0.01
1248144,Day +5,0.01
1248144,Day +6,0.01
1248144,Day +7,0.0
1248247,Day +1,0.02
1248247,Day +2,0.01
1248247,Day +3,0.0
1248247,Day +4,0.01
1248247,Day +5,0.01
1248247,Day +6,0.01
1248247,Day +7,0.0
1248893,Day +1,0.02
1248893,Day +2,0.01
1248893,Day +3,0.0
1248893,Day +4,0.01
1248893,Day +5,0.01
1248893,Day +6,0.01
1248893,Day +7,0.0
1248973,Day +1,0.02
1248973,Day +2,0.01
1248973,Day +3,0.0
1248973,Day +4,0.01
1248973,Day +5,0.01
1248973,Day +6,0.01
1248973,Day +7,0.0
1248984,Day +1,0.02
1248984,Day +2,0.01
1248984,Day +3,0.0
1248984,Day +4,0.01
1248984,Day +5,0.01
1248984,Day +6,0.01
1248984,Day +7,0.0
1249035,Day +1,0.02
1249035,Day +2,0.01
1249035,Day +3,0.0
1249035,Day +4,0.01
1249035,Day +5,0.01
1249035,Day +6,0.01
1249035,Day +7,0.0
1249291,Day +1,0.02
1249291,Day +2,0.01
1249291,Day +3,0.0
1249291,Day +4,0.01
1249291,Day +5,0.01
1249291,Day +6,0.01
1249291,Day +7,0.0
1024980,Day +1,0.02
1024980,Day +2,0.01
1024980,Day +3,0.0
1024980,Day +4,0.01
1024980,Day +5,0.01
1024980,Day +6,0.01
1024980,Day +7,0.0
1249753,Day +1,0.02
1249753,Day +2,0.01
1249753,Day +3,0.0
1249753,Day +4,0.01
1249753,Day +5,0.01
1249753,Day +6,0.01
1249753,Day +7,0.0
1250111,Day +1,0.02
1250111,Day +2,0.01
1250111,Day +3,0.0
1250111,Day +4,0.01
1250111,Day +5,0.01
1250111,Day +6,0.01
1250111,Day +7,0.0
1025058,Day +1,0.02
1025058,Day +2,0.01
1025058,Day +3,0.0
1025058,Day +4,0.01
1025058,Day +5,0.01
1025058,Day +6,0.01
1025058,Day +7,0.0
1025065,Day +1,0.02
1025065,Day +2,0.01
1025065,Day +3,0.0
1025065,Day +4,0.01
1025065,Day +5,0.01
1025065,Day +6,0.01
1025065,Day +7,0.0
1251515,Day +1,0.02
1251515,Day +2,0.01
1251515,Day +3,0.0
1251515,Day +4,0.01
1251515,Day +5,0.01
1251515,Day +6,0.01
1251515,Day +7,0.0
1251520,Day +1,0.02
1251520,Day +2,0.01
1251520,Day +3,0.0
1251520,Day +4,0.01
1251520,Day +5,0.01
1251520,Day +6,0.01
1251520,Day +7,0.0
125154,Day +1,0.02
125154,Day +2,0.01
125154,Day +3,0.0
125154,Day +4,0.01
125154,Day +5,0.01
125154,Day +6,0.01
125154,Day +7,0.0
1251839,Day +1,0.02
1251839,Day +2,0.01
1251839,Day +3,0.0
1251839,Day +4,0.01
1251839,Day +5,0.01
1251839,Day +6,0.01
1251839,Day +7,0.0
1252283,Day +1,0.01
1252283,Day +2,0.01
1252283,Day +3,0.03
1252283,Day +4,0.02
1252283,Day +5,0.02
1252283,Day +6,0.02
1252283,Day +7,0.01
1252294,Day +1,0.01
1252294,Day +2,0.01
1252294,Day +3,0.03
1252294,Day +4,0.02
1252294,Day +5,0.02
1252294,Day +6,0.02
1252294,Day +7,0.01
1252495,Day +1,0.01
1252495,Day +2,0.01
1252495,Day +3,0.03
1252495,Day +4,0.02
1252495,Day +5,0.02
1252495,Day +6,0.02
1252495,Day +7,0.01
1252637,Day +1,0.01
1252637,Day +2,0.01
1252637,Day +3,0.03
1252637,Day +4,0.02
1252637,Day +5,0.02
1252637,Day +6,0.02
1252637,Day +7,0.01
1252733,Day +1,0.01
1252733,Day +2,0.01
1252733,Day +3,0.03
1252733,Day +4,0.02
1252733,Day +5,0.02
1252733,Day +6,0.02
1252733,Day +7,0.01
1253188,Day +1,0.02
1253188,Day +2,0.01
1253188,Day +3,0.0
1253188,Day +4,0.01
1253188,Day +5,0.01
1253188,Day +6,0.01
1253188,Day +7,0.0
1253436,Day +1,0.02
1253436,Day +2,0.01
1253436,Day +3,0.0
1253436,Day +4,0.01
1253436,Day +5,0.01
1253436,Day +6,0.01
1253436,Day +7,0.0
1253544,Day +1,0.02
1253544,Day +2,0.01
1253544,Day +3,0.0
1253544,Day +4,0.01
1253544,Day +5,0.01
1253544,Day +6,0.01
1253544,Day +7,0.0
1253647,Day +1,0.02
1253647,Day +2,0.01
1253647,Day +3,0.0
1253647,Day +4,0.01
1253647,Day +5,0.01
1253647,Day +6,0.01
1253647,Day +7,0.0
1254157,Day +1,0.02
1254157,Day +2,0.01
1254157,Day +3,0.0
1254157,Day +4,0.01
1254157,Day +5,0.01
1254157,Day +6,0.01
1254157,Day +7,0.0
1254261,Day +1,0.02
1254261,Day +2,0.01
1254261,Day +3,0.0
1254261,Day +4,0.01
1254261,Day +5,0.01
1254261,Day +6,0.01
1254261,Day +7,0.0
1254399,Day +1,0.02
1254399,Day +2,0.01
1254399,Day +3,0.0
1254399,Day +4,0.01
1254399,Day +5,0.01
1254399,Day +6,0.01
1254399,Day +7,0.0
1254708,Day +1,0.02
1254708,Day +2,0.01
1254708,Day +3,0.0
1254708,Day +4,0.01
1254708,Day +5,0.01
1254708,Day +6,0.01
1254708,Day +7,0.0
12549,Day +1,0.02
12549,Day +2,0.01
12549,Day +3,0.0
12549,Day +4,0.01
12549,Day +5,0.01
12549,Day +6,0.01
12549,Day +7,0.0
1255379,Day +1,0.02
1255379,Day +2,0.01
1255379,Day +3,0.0
1255379,Day +4,0.01
1255379,Day +5,0.01
1255379,Day +6,0.01
1255379,Day +7,0.0
1255482,Day +1,0.02
1255482,Day +2,0.01
1255482,Day +3,0.0
1255482,Day +4,0.01
1255482,Day +5,0.01
1255482,Day +6,0.01
1255482,Day +7,0.0
102563,Day +1,0.02
102563,Day +2,0.01
102563,Day +3,0.0
102563,Day +4,0.01
102563,Day +5,0.01
102563,Day +6,0.01
102563,Day +7,0.0
1255630,Day +1,0.02
1255630,Day +2,0.01
1255630,Day +3,0.0
1255630,Day +4,0.01
1255630,Day +5,0.01
1255630,Day +6,0.01
1255630,Day +7,0.0
1255717,Day +1,0.02
1255717,Day +2,0.01
1255717,Day +3,0.0
1255717,Day +4,0.01
1255717,Day +5,0.01
1255717,Day +6,0.01
1255717,Day +7,0.0
1255757,Day +1,0.02
1255757,Day +2,0.01
1255757,Day +3,0.0
1255757,Day +4,0.01
1255757,Day +5,0.01
1255757,Day +6,0.01
1255757,Day +7,0.0
1255785,Day +1,0.02
1255785,Day +2,0.01
1255785,Day +3,0.0
1255785,Day +4,0.01
1255785,Day +5,0.01
1255785,Day +6,0.01
1255785,Day +7,0.0
1256300,Day +1,0.02
1256300,Day +2,0.01
1256300,Day +3,0.0
1256300,Day +4,0.01
1256300,Day +5,0.01
1256300,Day +6,0.01
1256300,Day +7,0.0
1256461,Day +1,0.02
1256461,Day +2,0.01
1256461,Day +3,0.0
1256461,Day +4,0.01
1256461,Day +5,0.01
1256461,Day +6,0.01
1256461,Day +7,0.0
1256561,Day +1,0.02
1256561,Day +2,0.01
1256561,Day +3,0.0
1256561,Day +4,0.01
1256561,Day +5,0.01
1256561,Day +6,0.01
1256561,Day +7,0.0
1256627,Day +1,0.02
1256627,Day +2,0.01
1256627,Day +3,0.0
1256627,Day +4,0.01
1256627,Day +5,0.01
1256627,Day +6,0.01
1256627,Day +7,0.0
1256811,Day +1,0.02
1256811,Day +2,0.01
1256811,Day +3,0.0
1256811,Day +4,0.01
1256811,Day +5,0.01
1256811,Day +6,0.01
1256811,Day +7,0.0
1257139,Day +1,0.02
1257139,Day +2,0.01
1257139,Day +3,0.0
1257139,Day +4,0.01
1257139,Day +5,0.01
1257139,Day +6,0.01
1257139,Day +7,0.0
1257276,Day +1,0.02
1257276,Day +2,0.01
1257276,Day +3,0.0
1257276,Day +4,0.01
1257276,Day +5,0.01
1257276,Day +6,0.01
1257276,Day +7,0.0
1258011,Day +1,0.02
1258011,Day +2,0.01
1258011,Day +3,0.0
1258011,Day +4,0.01
1258011,Day +5,0.01
1258011,Day +6,0.01
1258011,Day +7,0.0
1258757,Day +1,0.02
1258757,Day +2,0.01
1258757,Day +3,0.0
1258757,Day +4,0.01
1258757,Day +5,0.01
1258757,Day +6,0.01
1258757,Day +7,0.0
1258814,Day +1,0.02
1258814,Day +2,0.01
1258814,Day +3,0.0
1258814,Day +4,0.01
1258814,Day +5,0.01
1258814,Day +6,0.01
1258814,Day +7,0.0
1259054,Day +1,0.02
1259054,Day +2,0.01
1259054,Day +3,0.0
1259054,Day +4,0.01
1259054,Day +5,0.01
1259054,Day +6,0.01
1259054,Day +7,0.0
1259856,Day +1,0.02
1259856,Day +2,0.01
1259856,Day +3,0.0
1259856,Day +4,0.01
1259856,Day +5,0.01
1259856,Day +6,0.01
1259856,Day +7,0.0
1260235,Day +1,0.02
1260235,Day +2,0.01
1260235,Day +3,0.0
1260235,Day +4,0.01
1260235,Day +5,0.01
1260235,Day +6,0.01
1260235,Day +7,0.0
1260808,Day +1,0.02
1260808,Day +2,0.01
1260808,Day +3,0.0
1260808,Day +4,0.01
1260808,Day +5,0.01
1260808,Day +6,0.01
1260808,Day +7,0.0
1002606,Day +1,0.02
1002606,Day +2,0.01
1002606,Day +3,0.0
1002606,Day +4,0.01
1002606,Day +5,0.01
1002606,Day +6,0.01
1002606,Day +7,0.0
1002651,Day +1,0.02
1002651,Day +2,0.01
1002651,Day +3,0.0
1002651,Day +4,0.01
1002651,Day +5,0.01
1002651,Day +6,0.01
1002651,Day +7,0.0
1026131,Day +1,0.02
1026131,Day +2,0.01
1026131,Day +3,0.0
1026131,Day +4,0.01
1026131,Day +5,0.01
1026131,Day +6,0.01
1026131,Day +7,0.0
1261344,Day +1,0.02
1261344,Day +2,0.01
1261344,Day +3,0.0
1261344,Day +4,0.01
1261344,Day +5,0.01
1261344,Day +6,0.01
1261344,Day +7,0.0
1261433,Day +1,0.02
1261433,Day +2,0.01
1261433,Day +3,0.0
1261433,Day +4,0.01
1261433,Day +5,0.01
1261433,Day +6,0.01
1261433,Day +7,0.0
1261711,Day +1,0.02
1261711,Day +2,0.01
1261711,Day +3,0.0
1261711,Day +4,0.01
1261711,Day +5,0.01
1261711,Day +6,0.01
1261711,Day +7,0.0
1026917,Day +1,0.02
1026917,Day +2,0.01
1026917,Day +3,0.0
1026917,Day +4,0.01
1026917,Day +5,0.01
1026917,Day +6,0.01
1026917,Day +7,0.0
1027004,Day +1,0.02
1027004,Day +2,0.01
1027004,Day +3,0.0
1027004,Day +4,0.01
1027004,Day +5,0.01
1027004,Day +6,0.01
1027004,Day +7,0.0
1027135,Day +1,0.02
1027135,Day +2,0.01
1027135,Day +3,0.0
1027135,Day +4,0.01
1027135,Day +5,0.01
1027135,Day +6,0.01
1027135,Day +7,0.0
1027419,Day +1,0.02
1027419,Day +2,0.01
1027419,Day +3,0.0
1027419,Day +4,0.01
1027419,Day +5,0.01
1027419,Day +6,0.01
1027419,Day +7,0.0
1027519,Day +1,0.02
1027519,Day +2,0.01
1027519,Day +3,0.0
1027519,Day +4,0.01
1027519,Day +5,0.01
1027519,Day +6,0.01
1027519,Day +7,0.0
1027786,Day +1,0.02
1027786,Day +2,0.01
1027786,Day +3,0.0
1027786,Day +4,0.01
1027786,Day +5,0.01
1027786,Day +6,0.01
1027786,Day +7,0.0
1028473,Day +1,0.02
1028473,Day +2,0.01
1028473,Day +3,0.0
1028473,Day +4,0.01
1028473,Day +5,0.01
1028473,Day +6,0.01
1028473,Day +7,0.0
1028674,Day +1,0.02
1028674,Day +2,0.01
1028674,Day +3,0.0
1028674,Day +4,0.01
1028674,Day +5,0.01
1028674,Day +6,0.01
1028674,Day +7,0.0
1002940,Day +1,0.02
1002940,Day +2,0.01
1002940,Day +3,0.0
1002940,Day +4,0.01
1002940,Day +5,0.01
1002940,Day +6,0.01
1002940,Day +7,0.0
1028854,Day +1,0.02
1028854,Day +2,0.01
1028854,Day +3,0.0
1028854,Day +4,0.01
1028854,Day +5,0.01
1028854,Day +6,0.01
1028854,Day +7,0.0
1028890,Day +1,0.02
1028890,Day +2,0.01
1028890,Day +3,0.0
1028890,Day +4,0.01
1028890,Day +5,0.01
1028890,Day +6,0.01
1028890,Day +7,0.0
1028912,Day +1,0.02
1028912,Day +2,0.01
1028912,Day +3,0.0
1028912,Day +4,0.01
1028912,Day +5,0.01
1028912,Day +6,0.01
1028912,Day +7,0.0
1029048,Day +1,0.02
1029048,Day +2,0.01
1029048,Day +3,0.0
1029048,Day +4,0.01
1029048,Day +5,0.01
1029048,Day +6,0.01
1029048,Day +7,0.0
1029085,Day +1,0.02
1029085,Day +2,0.01
1029085,Day +3,0.0
1029085,Day +4,0.01
1029085,Day +5,0.01
1029085,Day +6,0.01
1029085,Day +7,0.0
1029108,Day +1,0.02
1029108,Day +2,0.01
1029108,Day +3,0.0
1029108,Day +4,0.01
1029108,Day +5,0.01
1029108,Day +6,0.01
1029108,Day +7,0.0
102911,Day +1,0.02
102911,Day +2,0.01
102911,Day +3,0.0
102911,Day +4,0.01
102911,Day +5,0.01
102911,Day +6,0.01
102911,Day +7,0.0
10293,Day +1,0.02
10293,Day +2,0.01
10293,Day +3,0.0
10293,Day +4,0.01
10293,Day +5,0.01
10293,Day +6,0.01
10293,Day +7,0.0
1029309,Day +1,0.02
1029309,Day +2,0.01
1029309,Day +3,0.0
1029309,Day +4,0.01
1029309,Day +5,0.01
1029309,Day +6,0.01
1029309,Day +7,0.0
1029486,Day +1,0.02
1029486,Day +2,0.01
1029486,Day +3,0.0
1029486,Day +4,0.01
1029486,Day +5,0.01
1029486,Day +6,0.01
1029486,Day +7,0.0
1029560,Day +1,0.02
1029560,Day +2,0.01
1029560,Day +3,0.0
1029560,Day +4,0.01
1029560,Day +5,0.01
1029560,Day +6,0.01
1029560,Day +7,0.0
1029826,Day +1,0.02
1029826,Day +2,0.01
1029826,Day +3,0.0
1029826,Day +4,0.01
1029826,Day +5,0.01
1029826,Day +6,0.01
1029826,Day +7,0.0
1030094,Day +1,0.02
1030094,Day +2,0.01
1030094,Day +3,0.0
1030094,Day +4,0.01
1030094,Day +5,0.01
1030094,Day +6,0.01
1030094,Day +7,0.0
1030153,Day +1,0.02
1030153,Day +2,0.01
1030153,Day +3,0.0
1030153,Day +4,0.01
1030153,Day +5,0.01
1030153,Day +6,0.01
1030153,Day +7,0.0
1030389,Day +1,0.02
1030389,Day +2,0.01
1030389,Day +3,0.0
1030389,Day +4,0.01
1030389,Day +5,0.01
1030389,Day +6,0.01
1030389,Day +7,0.0
1003133,Day +1,0.02
1003133,Day +2,0.01
1003133,Day +3,0.0
1003133,Day +4,0.01
1003133,Day +5,0.01
1003133,Day +6,0.01
1003133,Day +7,0.0
1030772,Day +1,0.02
1030772,Day +2,0.01
1030772,Day +3,0.0
1030772,Day +4,0.01
1030772,Day +5,0.01
1030772,Day +6,0.01
1030772,Day +7,0.0
1031095,Day +1,0.02
1031095,Day +2,0.01
1031095,Day +3,0.0
1031095,Day +4,0.01
1031095,Day +5,0.01
1031095,Day +6,0.01
1031095,Day +7,0.0
1031170,Day +1,0.02
1031170,Day +2,0.01
1031170,Day +3,0.0
1031170,Day +4,0.01
1031170,Day +5,0.01
1031170,Day +6,0.01
1031170,Day +7,0.0
1031333,Day +1,0.02
1031333,Day +2,0.01
1031333,Day +3,0.0
1031333,Day +4,0.01
1031333,Day +5,0.01
1031333,Day +6,0.01
1031333,Day +7,0.0
1031442,Day +1,0.02
1031442,Day +2,0.01
1031442,Day +3,0.0
1031442,Day +4,0.01
1031442,Day +5,0.01
1031442,Day +6,0.01
1031442,Day +7,0.0
1031562,Day +1,0.02
1031562,Day +2,0.01
1031562,Day +3,0.0
1031562,Day +4,0.01
1031562,Day +5,0.01
1031562,Day +6,0.01
1031562,Day +7,0.0
1031651,Day +1,0.02
1031651,Day +2,0.01
1031651,Day +3,0.0
1031651,Day +4,0.01
1031651,Day +5,0.01
1031651,Day +6,0.01
1031651,Day +7,0.0
1031801,Day +1,0.02
1031801,Day +2,0.01
1031801,Day +3,0.0
1031801,Day +4,0.01
1031801,Day +5,0.01
1031801,Day +6,0.01
1031801,Day +7,0.0
1032031,Day +1,0.02
1032031,Day +2,0.01
1032031,Day +3,0.0
1032031,Day +4,0.01
1032031,Day +5,0.01
1032031,Day +6,0.01
1032031,Day +7,0.0
1032272,Day +1,0.02
1032272,Day +2,0.01
1032272,Day +3,0.0
1032272,Day +4,0.01
1032272,Day +5,0.01
1032272,Day +6,0.01
1032272,Day +7,0.0
1032476,Day +1,0.02
1032476,Day +2,0.01
1032476,Day +3,0.0
1032476,Day +4,0.01
1032476,Day +5,0.01
1032476,Day +6,0.01
1032476,Day +7,0.0
1032605,Day +1,0.02
1032605,Day +2,0.01
1032605,Day +3,0.0
1032605,Day +4,0.01
1032605,Day +5,0.01
1032605,Day +6,0.01
1032605,Day +7,0.0
1032813,Day +1,0.02
1032813,Day +2,0.01
1032813,Day +3,0.0
1032813,Day +4,0.01
1032813,Day +5,0.01
1032813,Day +6,0.01
1032813,Day +7,0.0
1032858,Day +1,0.02
1032858,Day +2,0.01
1032858,Day +3,0.0
1032858,Day +4,0.01
1032858,Day +5,0.01
1032858,Day +6,0.01
1032858,Day +7,0.0
1032955,Day +1,0.02
1032955,Day +2,0.01
1032955,Day +3,0.0
1032955,Day +4,0.01
1032955,Day +5,0.01
1032955,Day +6,0.01
1032955,Day +7,0.0
1003390,Day +1,0.02
1003390,Day +2,0.01
1003390,Day +3,0.0
1003390,Day +4,0.01
1003390,Day +5,0.01
1003390,Day +6,0.01
1003390,Day +7,0.0
103335,Day +1,0.02
103335,Day +2,0.01
103335,Day +3,0.0
103335,Day +4,0.01
103335,Day +5,0.01
103335,Day +6,0.01
103335,Day +7,0.0
103386,Day +1,0.02
103386,Day +2,0.01
103386,Day +3,0.0
103386,Day +4,0.01
103386,Day +5,0.01
103386,Day +6,0.01
103386,Day +7,0.0
1034129,Day +1,0.02
1034129,Day +2,0.01
1034129,Day +3,0.0
1034129,Day +4,0.01
1034129,Day +5,0.01
1034129,Day +6,0.01
1034129,Day +7,0.0
1003461,Day +1,0.02
1003461,Day +2,0.01
1003461,Day +3,0.0
1003461,Day +4,0.01
1003461,Day +5,0.01
1003461,Day +6,0.01
1003461,Day +7,0.0
103448,Day +1,0.02
103448,Day +2,0.01
103448,Day +3,0.0
103448,Day +4,0.01
103448,Day +5,0.01
103448,Day +6,0.01
103448,Day +7,0.0
1034760,Day +1,0.02
1034760,Day +2,0.01
1034760,Day +3,0.0
1034760,Day +4,0.01
1034760,Day +5,0.01
1034760,Day +6,0.01
1034760,Day +7,0.0
1035095,Day +1,0.02
1035095,Day +2,0.01
1035095,Day +3,0.0
1035095,Day +4,0.01
1035095,Day +5,0.01
1035095,Day +6,0.01
1035095,Day +7,0.0
1035108,Day +1,0.02
1035108,Day +2,0.01
1035108,Day +3,0.0
1035108,Day +4,0.01
1035108,Day +5,0.01
1035108,Day +6,0.01
1035108,Day +7,0.0
1035124,Day +1,0.02
1035124,Day +2,0.01
1035124,Day +3,0.0
1035124,Day +4,0.01
1035124,Day +5,0.01
1035124,Day +6,0.01
1035124,Day +7,0.0
1035327,Day +1,0.02
1035327,Day +2,0.01
1035327,Day +3,0.0
1035327,Day +4,0.01
1035327,Day +5,0.01
1035327,Day +6,0.01
1035327,Day +7,0.0
103573,Day +1,0.02
103573,Day +2,0.01
103573,Day +3,0.0
103573,Day +4,0.01
103573,Day +5,0.01
103573,Day +6,0.01
103573,Day +7,0.0
1003674,Day +1,0.02
1003674,Day +2,0.01
1003674,Day +3,0.0
1003674,Day +4,0.01
1003674,Day +5,0.01
1003674,Day +6,0.01
1003674,Day +7,0.0
1036134,Day +1,0.02
1036134,Day +2,0.01
1036134,Day +3,0.0
1036134,Day +4,0.01
1036134,Day +5,0.01
1036134,Day +6,0.01
1036134,Day +7,0.0
1036216,Day +1,0.02
1036216,Day +2,0.01
1036216,Day +3,0.0
1036216,Day +4,0.01
1036216,Day +5,0.01
1036216,Day +6,0.01
1036216,Day +7,0.0
1036255,Day +1,0.02
1036255,Day +2,0.01
1036255,Day +3,0.0
1036255,Day +4,0.01
1036255,Day +5,0.01
1036255,Day +6,0.01
1036255,Day +7,0.0
1036308,Day +1,0.02
1036308,Day +2,0.01
1036308,Day +3,0.0
1036308,Day +4,0.01
1036308,Day +5,0.01
1036308,Day +6,0.01
1036308,Day +7,0.0
10368,Day +1,0.02
10368,Day +2,0.01
10368,Day +3,0.0
10368,Day +4,0.01
10368,Day +5,0.01
10368,Day +6,0.01
10368,Day +7,0.0
1036922,Day +1,0.02
1036922,Day +2,0.01
1036922,Day +3,0.0
1036922,Day +4,0.01
1036922,Day +5,0.01
1036922,Day +6,0.01
1036922,Day +7,0.0
103713,Day +1,0.02
103713,Day +2,0.01
103713,Day +3,0.0
103713,Day +4,0.01
103713,Day +5,0.01
103713,Day +6,0.01
103713,Day +7,0.0
1037396,Day +1,0.02
1037396,Day +2,0.01
1037396,Day +3,0.0
1037396,Day +4,0.01
1037396,Day +5,0.01
1037396,Day +6,0.01
1037396,Day +7,0.0
1037515,Day +1,0.02
1037515,Day +2,0.01
1037515,Day +3,0.0
1037515,Day +4,0.01
1037515,Day +5,0.01
